Sample strata for sampling errors,Household sample weight (6 decimals),Stratification used in sample design,Province,Number of household members,Type of place of residence,Electricity,Radio,Mobile telephone,Television,Refrigerator,Computer,Washing machine,Air conditioner,Generator,Microwave,Wealth index combined,Wealth index factor score combined (5 decimals),Wealth index for urban/rural,Wealth index factor score for urban/rural (5 decimals),Energy Use,Energy Use Elasticity
20,731329,20,10,8,2,0,0,0,0,0,0,0,0,0,0,1,-102601,1,-81054,0.0,0.0
20,731329,20,10,5,2,0,0,0,0,0,0,0,0,0,0,2,-62938,3,-20915,0.0,0.0
19,553131,19,10,10,1,0,1,1,1,0,0,0,0,0,0,4,38239,2,-51756,0.0,0.0
19,553131,19,10,7,1,0,1,1,1,1,0,0,0,0,0,4,38689,2,-51253,0.0,0.0
19,553131,19,10,4,1,0,0,1,0,0,0,0,0,0,0,2,-69478,1,-171954,0.0,0.0
19,553131,19,10,3,1,0,0,1,0,0,0,0,0,0,0,2,-67905,1,-170199,0.0,0.0
19,553131,19,10,3,1,0,0,1,0,0,0,0,0,0,0,4,28857,1,-62225,0.0,0.0
19,553131,19,10,2,1,0,0,1,0,0,0,0,0,0,0,3,-6168,1,-101308,0.0,0.0
19,553131,19,10,6,1,1,1,1,1,1,0,0,1,0,0,4,88824,3,4691,4306.0,4414.300359725406
19,553131,19,10,6,1,0,0,1,0,0,0,0,0,0,0,4,27194,1,-64080,0.0,0.0
19,553131,19,10,3,1,0,1,1,0,0,0,0,0,0,0,3,-29881,1,-127768,0.0,0.0
19,553131,19,10,5,1,0,0,0,0,0,0,0,0,0,0,1,-92362,1,-197490,0.0,0.0
19,553131,19,10,9,1,0,1,1,1,0,0,0,0,1,0,4,70190,2,-16102,0.0,0.0
19,553131,19,10,4,1,0,0,1,0,0,0,0,0,0,0,3,-41237,1,-140440,0.0,0.0
19,553131,19,10,6,1,0,1,1,0,0,0,0,0,0,0,4,46318,2,-42741,0.0,0.0
19,553131,19,10,8,1,0,1,1,0,0,0,0,0,1,0,4,33360,2,-57200,0.0,0.0
19,553131,19,10,2,1,0,0,0,0,0,0,0,0,0,0,3,-48449,1,-148488,0.0,0.0
19,553131,19,10,2,1,0,0,1,0,0,0,0,0,0,0,2,-61883,1,-163479,0.0,0.0
19,553131,19,10,7,1,0,0,1,0,0,0,0,0,0,0,3,-38857,1,-137785,0.0,0.0
19,553131,19,10,6,1,0,1,1,0,0,0,0,0,0,0,3,-28253,1,-125952,0.0,0.0
19,553131,19,10,5,1,0,1,1,0,0,0,0,0,0,0,3,-31088,1,-129116,0.0,0.0
19,553131,19,10,11,1,0,0,1,0,0,0,0,0,0,0,2,-75596,1,-178781,0.0,0.0
19,553131,19,10,3,1,0,0,1,0,0,0,0,0,0,0,3,-30649,1,-128625,0.0,0.0
19,553131,19,10,12,1,1,1,1,1,1,1,0,0,0,0,5,121623,4,41290,1874.0,2491.4576667951624
19,553131,19,10,6,1,0,0,1,0,0,0,0,0,0,0,2,-56672,1,-157665,0.0,0.0
19,553131,19,10,6,1,0,0,0,0,0,0,0,0,0,0,1,-85892,1,-190270,0.0,0.0
17,10860753,17,9,4,1,0,0,1,1,0,0,0,0,0,0,4,26772,1,-64552,0.0,0.0
17,10860753,17,9,3,1,1,0,1,0,0,0,0,0,0,0,4,57360,2,-30419,6.0,3.9775120738154937
17,10860753,17,9,7,1,0,0,1,0,0,0,0,0,0,0,3,172,1,-94233,0.0,0.0
17,10860753,17,9,5,1,0,1,1,1,0,0,0,0,0,0,4,57715,2,-30023,0.0,0.0
17,10860753,17,9,4,1,0,0,0,0,0,0,0,0,0,0,3,6061,1,-87662,0.0,0.0
17,10860753,17,9,3,1,1,1,1,1,0,0,0,0,0,0,4,64320,2,-22653,200.0,155.48038560129584
17,10860753,17,9,2,1,0,0,1,0,0,0,0,0,0,0,4,54460,2,-33656,0.0,0.0
17,10860753,17,9,6,1,0,1,1,0,0,0,0,0,0,0,4,29480,2,-61530,0.0,0.0
17,10860753,17,9,4,1,1,1,1,1,1,0,0,0,0,0,5,117752,4,36971,1874.0,2426.870607873189
17,10860753,17,9,1,1,0,0,1,0,0,0,0,0,0,0,3,-6970,1,-102204,0.0,0.0
17,10860753,17,9,6,1,1,0,1,1,1,0,0,0,0,0,4,70592,2,-15654,1858.0,1625.9060834621694
17,10860753,17,9,1,1,1,1,1,0,0,0,0,0,0,0,3,-9008,1,-104477,8.0,0.0
17,10860753,17,9,1,1,0,0,1,0,0,0,0,0,0,0,3,-2032,1,-96693,0.0,0.0
17,10860753,17,9,7,1,1,1,1,1,0,0,0,0,0,0,5,106586,3,24511,200.0,248.17111501905433
17,10860753,17,9,3,1,0,0,1,0,0,0,0,0,0,0,4,32452,2,-58213,0.0,0.0
17,10860753,17,9,6,1,0,0,1,1,0,1,0,0,0,0,4,103921,3,21537,0.0,0.0
17,10860753,17,9,2,1,0,1,1,0,0,0,0,0,0,0,4,43894,2,-45446,0.0,0.0
17,10860753,17,9,3,1,1,1,1,1,0,0,0,0,0,1,4,104893,3,22622,528.0,585.2838978997714
17,10860753,17,9,3,1,1,0,1,0,0,0,0,0,0,0,4,28699,1,-62400,6.0,1.8511704331531877
17,10860753,17,9,3,1,1,1,1,1,0,0,0,0,0,0,4,82050,3,-2868,200.0,194.36356093694064
17,10860753,17,9,3,1,0,0,1,0,0,0,0,0,0,0,3,-5158,1,-100181,0.0,0.0
17,10860753,17,9,3,1,1,1,0,1,0,0,0,0,0,0,4,99944,3,17099,192.0,224.26024151941485
17,10860753,17,9,1,1,0,0,1,0,0,0,0,0,0,0,4,42267,2,-47261,0.0,0.0
17,10860753,17,9,1,1,0,1,1,0,0,0,0,0,0,0,4,25952,1,-65466,0.0,0.0
10,211456,10,5,4,2,0,0,1,0,0,0,0,0,0,0,2,-79747,2,-46402,0.0,0.0
10,211456,10,5,2,2,0,0,0,0,0,0,0,0,0,0,2,-79991,2,-46772,0.0,0.0
10,211456,10,5,8,2,1,1,1,1,1,1,0,0,0,0,5,170579,5,333152,1874.0,6856.011542943618
10,211456,10,5,1,2,0,0,0,0,0,0,0,0,0,0,1,-85681,2,-55398,0.0,0.0
10,211456,10,5,1,2,0,0,0,0,0,0,0,0,0,0,1,-94881,1,-69348,0.0,0.0
10,211456,10,5,3,2,0,0,0,0,0,0,0,0,0,0,1,-95089,1,-69664,0.0,0.0
10,211456,10,5,1,2,0,0,0,0,0,0,0,0,0,0,2,-76038,2,-40779,0.0,0.0
10,211456,10,5,6,2,0,1,1,1,0,0,0,0,0,0,4,81546,5,198156,0.0,0.0
10,211456,10,5,6,2,1,1,1,1,1,1,0,0,0,1,5,199783,5,377431,1974.0,7919.350105725745
10,211456,10,5,7,2,1,1,1,1,1,1,0,0,0,0,5,204933,5,385241,1874.0,7634.959288298262
10,211456,10,5,3,2,0,0,0,0,0,0,0,0,0,0,2,-77801,2,-43451,0.0,0.0
10,211456,10,5,4,2,0,1,1,0,0,0,0,0,0,0,3,12358,5,93252,0.0,0.0
10,211456,10,5,6,2,1,1,1,1,1,1,0,0,0,0,5,160566,5,317969,1874.0,6628.962384431849
10,211456,10,5,6,2,0,1,1,0,0,0,0,0,0,0,3,-35210,4,21126,0.0,0.0
10,211456,10,5,5,2,0,0,0,0,0,0,0,0,0,0,2,-78989,2,-45253,0.0,0.0
10,211456,10,5,3,2,0,0,0,0,0,0,0,0,0,0,1,-96925,1,-72448,0.0,0.0
10,211456,10,5,6,2,1,1,1,1,1,0,0,0,0,0,4,87465,5,207131,1874.0,4971.472123539569
10,211456,10,5,6,2,0,0,0,0,0,0,0,0,0,0,3,-36134,4,19726,0.0,0.0
10,211456,10,5,4,2,0,1,1,1,0,0,0,0,0,0,3,-38562,4,16044,0.0,0.0
10,211456,10,5,7,2,1,0,1,1,1,0,0,0,0,0,5,119697,5,256003,1858.0,5653.626607604077
10,211456,10,5,8,2,0,0,1,0,0,0,0,0,1,0,3,-15288,5,51333,0.0,0.0
10,211456,10,5,4,2,0,0,0,0,0,0,0,0,0,0,1,-82467,2,-50525,0.0,0.0
10,211456,10,5,15,2,0,0,1,0,0,0,0,0,0,0,2,-53958,4,-7300,0.0,0.0
10,211456,10,5,3,2,0,0,0,0,0,0,0,0,0,0,1,-97286,1,-72995,0.0,0.0
7,665361,7,4,9,1,0,1,1,0,0,0,0,0,0,0,4,51028,2,-37485,0.0,0.0
7,665361,7,4,5,1,0,0,0,0,0,0,0,0,0,0,2,-61407,1,-162948,0.0,0.0
7,665361,7,4,4,1,0,1,1,0,0,0,0,0,0,0,3,-43229,1,-142663,0.0,0.0
7,665361,7,4,6,1,0,0,1,0,0,0,0,0,0,0,2,-59089,1,-160361,0.0,0.0
7,665361,7,4,7,1,0,1,1,0,0,0,0,0,0,0,4,22235,1,-69614,0.0,0.0
7,665361,7,4,9,1,0,0,0,0,0,0,0,0,0,0,2,-60776,1,-162244,0.0,0.0
7,665361,7,4,8,1,0,0,1,0,0,0,0,0,0,0,3,-9933,1,-105509,0.0,0.0
7,665361,7,4,8,1,0,0,0,0,0,0,0,0,0,0,2,-70176,1,-172733,0.0,0.0
7,665361,7,4,17,1,0,0,1,0,0,0,0,0,0,0,2,-58132,1,-159294,0.0,0.0
7,665361,7,4,2,1,0,0,1,0,0,0,0,0,0,0,3,-45363,1,-145045,0.0,0.0
7,665361,7,4,2,1,0,0,1,0,0,0,0,0,0,0,3,-49969,1,-150184,0.0,0.0
7,665361,7,4,4,1,0,1,1,0,0,0,0,0,0,0,3,8972,1,-84413,0.0,0.0
7,665361,7,4,1,1,0,0,1,0,0,0,0,0,0,0,3,-13405,1,-109383,0.0,0.0
7,665361,7,4,2,1,0,1,1,0,0,0,0,0,0,0,4,26745,1,-64581,0.0,0.0
7,665361,7,4,2,1,0,0,1,0,0,0,0,0,0,0,3,-21391,1,-118295,0.0,0.0
7,665361,7,4,3,1,0,0,1,0,0,0,0,0,0,0,2,-50941,1,-151269,0.0,0.0
7,665361,7,4,5,1,0,1,0,0,0,0,0,0,0,0,2,-53790,1,-154448,0.0,0.0
7,665361,7,4,3,1,0,1,1,0,0,0,0,0,0,0,3,-7484,1,-102776,0.0,0.0
7,665361,7,4,1,1,0,0,0,0,0,0,0,0,0,0,2,-60232,1,-161637,0.0,0.0
7,665361,7,4,9,1,0,1,1,0,0,0,0,0,0,0,3,7637,1,-85903,0.0,0.0
7,665361,7,4,9,1,0,1,1,0,0,0,0,0,0,0,4,16834,1,-75640,0.0,0.0
7,665361,7,4,9,1,0,1,1,0,0,0,0,0,0,0,3,-49893,1,-150100,0.0,0.0
7,665361,7,4,6,1,0,0,0,0,0,0,0,0,0,0,2,-73939,1,-176932,0.0,0.0
7,665361,7,4,4,1,0,1,1,1,0,0,0,0,0,0,4,78240,2,-7119,0.0,0.0
7,665361,7,4,5,1,0,1,1,0,0,0,0,0,0,0,3,-31609,1,-129697,0.0,0.0
20,321293,20,10,4,2,0,0,1,0,0,0,0,0,0,0,1,-95846,1,-70812,0.0,0.0
20,321293,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-90036,2,-62003,0.0,0.0
20,321293,20,10,4,2,0,1,1,0,0,0,0,0,0,0,1,-85116,2,-54543,0.0,0.0
20,321293,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-90021,2,-61979,0.0,0.0
20,321293,20,10,3,2,0,0,1,0,0,0,0,0,0,0,2,-76822,2,-41967,0.0,0.0
20,321293,20,10,1,2,0,0,1,0,0,0,0,0,0,0,1,-85016,2,-54390,0.0,0.0
20,321293,20,10,4,2,0,1,1,0,0,0,0,0,0,0,2,-72957,3,-36107,0.0,0.0
20,321293,20,10,9,2,0,0,1,0,0,0,0,0,0,0,2,-66471,3,-26273,0.0,0.0
20,321293,20,10,4,2,0,1,1,0,0,0,0,0,0,0,1,-83174,2,-51598,0.0,0.0
20,321293,20,10,2,2,0,0,1,0,0,0,0,0,0,0,1,-88920,2,-60310,0.0,0.0
20,321293,20,10,4,2,0,0,1,0,0,0,0,0,0,0,1,-95541,1,-70349,0.0,0.0
20,321293,20,10,4,2,0,1,0,0,0,0,0,0,0,0,2,-77771,2,-43406,0.0,0.0
20,321293,20,10,2,2,0,0,0,0,0,0,0,0,0,0,1,-96766,1,-72206,0.0,0.0
20,321293,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-95304,1,-69989,0.0,0.0
20,321293,20,10,7,2,0,0,1,0,0,0,0,0,0,0,2,-62978,3,-20976,0.0,0.0
20,321293,20,10,7,2,0,0,1,0,0,0,0,0,0,0,1,-99211,1,-75914,0.0,0.0
20,321293,20,10,9,2,0,0,0,0,0,0,0,0,0,0,1,-110628,1,-93225,0.0,0.0
20,321293,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-96121,1,-71228,0.0,0.0
20,321293,20,10,4,2,0,0,1,0,0,0,0,0,0,0,1,-81323,2,-48792,0.0,0.0
20,321293,20,10,7,2,0,0,1,0,0,0,0,0,0,0,1,-86796,2,-57090,0.0,0.0
20,321293,20,10,9,2,0,1,0,1,0,0,0,0,0,0,2,-54439,4,-8029,0.0,0.0
13,436477,13,8,3,1,1,0,1,0,0,0,0,0,0,0,4,47020,2,-41957,6.0,3.2103775298687225
13,436477,13,8,4,1,1,1,1,1,1,0,0,0,0,0,5,232931,5,165496,1874.0,4348.855268198891
13,436477,13,8,7,1,1,0,1,1,1,0,0,0,0,0,5,189795,5,117361,1858.0,3598.052008355457
13,436477,13,8,5,1,1,1,1,1,1,1,0,0,0,0,5,181884,5,108534,1874.0,3497.0358539100553
13,436477,13,8,1,1,1,1,1,1,1,0,0,0,0,0,5,156013,4,79665,1874.0,3065.3239289231446
13,436477,13,8,6,1,1,1,1,1,1,0,0,0,0,0,5,153373,4,76720,1874.0,3021.2838991650488
13,436477,13,8,4,1,1,0,1,1,1,0,0,0,0,0,4,84520,3,-111,1858.0,1856.3542593116329
13,436477,13,8,7,1,1,1,1,1,1,1,0,0,0,1,5,288708,5,227736,1974.0,5561.331861128414
13,436477,13,8,4,1,1,1,1,1,1,0,0,0,0,0,5,196195,5,124503,1874.0,3735.8389898037813
13,436477,13,8,3,1,1,0,1,1,1,0,0,0,0,0,5,168924,5,94073,1858.0,3252.7726466374943
13,436477,13,8,6,1,1,1,1,1,1,1,0,0,0,1,5,173052,5,98678,1974.0,3528.390756808013
13,436477,13,8,2,1,1,1,1,1,1,0,0,0,0,0,5,191690,5,119476,1874.0,3660.6643787362277
13,436477,13,8,5,1,1,1,1,1,0,0,0,0,0,0,4,32310,2,-58372,200.0,85.28234972493
13,436477,13,8,1,1,1,1,1,1,0,0,0,0,0,0,4,53106,2,-35165,200.0,130.890732338744
13,436477,13,8,6,1,1,1,1,1,1,1,0,0,0,0,5,206381,5,135870,1874.0,3905.8230367512406
13,436477,13,8,1,1,1,0,1,1,0,0,0,0,0,0,5,113636,3,32378,184.0,242.5414553922723
13,436477,13,8,5,1,1,1,1,1,1,1,1,0,1,0,5,287557,5,226452,2124.0,5962.162793709855
13,436477,13,8,10,1,1,1,1,1,1,0,0,0,0,0,4,93875,3,10327,1874.0,2028.4317104624276
13,436477,13,8,1,1,1,0,1,1,0,0,0,0,0,0,5,114214,3,33023,184.0,243.7076558595036
13,436477,13,8,6,1,1,1,1,1,1,0,0,0,0,0,5,109997,3,28317,1874.0,2297.457223314086
13,436477,13,8,7,1,0,0,1,0,0,0,0,0,0,0,4,56376,2,-31517,0.0,0.0
13,436477,13,8,4,1,1,1,1,1,1,0,0,0,0,0,5,141825,4,63833,1874.0,2828.5695142779273
13,436477,13,8,2,1,1,0,1,1,1,0,0,0,0,0,5,118221,4,37495,1858.0,2413.919343336269
20,459357,20,10,6,2,0,1,1,0,0,0,0,0,0,0,2,-77024,2,-42272,0.0,0.0
20,459357,20,10,6,2,0,1,1,1,0,0,0,0,0,0,3,-11916,5,56447,0.0,0.0
20,459357,20,10,5,2,0,1,1,0,0,0,0,0,0,0,3,-9090,5,60730,0.0,0.0
20,459357,20,10,5,2,0,1,1,1,0,1,0,0,1,0,4,102847,5,230454,0.0,0.0
20,459357,20,10,4,2,0,1,1,1,0,0,0,0,0,0,4,56198,5,159724,0.0,0.0
20,459357,20,10,1,2,0,0,0,0,0,0,0,0,0,0,1,-99080,1,-75715,0.0,0.0
20,459357,20,10,6,2,0,1,1,1,0,0,0,0,0,0,2,-56637,3,-11362,0.0,0.0
20,459357,20,10,1,2,0,0,0,0,0,0,0,0,0,0,2,-77684,2,-43274,0.0,0.0
20,459357,20,10,5,2,0,0,1,0,0,0,0,0,0,0,1,-83679,2,-52363,0.0,0.0
20,459357,20,10,5,2,0,1,1,1,0,0,0,0,0,0,3,10322,5,90164,0.0,0.0
20,459357,20,10,1,2,0,0,1,0,0,0,0,0,0,0,2,-76917,2,-42111,0.0,0.0
20,459357,20,10,2,2,0,0,1,0,0,0,0,0,0,0,3,-27281,4,33149,0.0,0.0
20,459357,20,10,5,2,0,1,1,0,0,0,0,0,0,0,4,17644,5,101266,0.0,0.0
20,459357,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-88530,2,-59719,0.0,0.0
20,459357,20,10,8,2,0,0,1,0,0,0,0,0,0,0,2,-79401,2,-45877,0.0,0.0
20,459357,20,10,5,2,0,0,1,0,0,0,0,0,0,0,1,-81617,2,-49236,0.0,0.0
20,459357,20,10,9,2,0,1,1,1,0,0,0,0,1,0,3,9057,5,88247,0.0,0.0
20,459357,20,10,1,2,0,0,0,0,0,0,0,0,0,0,2,-77096,2,-42382,0.0,0.0
20,459357,20,10,2,2,0,0,0,0,0,0,0,0,0,0,1,-93761,1,-67650,0.0,0.0
20,459357,20,10,3,2,0,0,0,0,0,0,0,0,0,0,2,-66295,3,-26006,0.0,0.0
20,459357,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-98493,1,-74825,0.0,0.0
20,459357,20,10,11,2,0,0,1,0,0,0,0,0,0,0,2,-59590,3,-15840,0.0,0.0
20,459357,20,10,8,2,0,0,0,0,0,0,0,0,0,0,2,-60904,3,-17831,0.0,0.0
20,459357,20,10,5,2,0,0,1,0,0,0,0,0,0,0,1,-89110,2,-60598,0.0,0.0
20,459357,20,10,1,2,0,0,0,0,0,0,0,0,0,0,1,-87819,2,-58641,0.0,0.0
6,1049064,6,3,6,2,0,0,0,0,0,0,0,0,0,0,1,-105806,1,-85913,0.0,0.0
6,1049064,6,3,7,2,0,1,1,0,0,0,0,0,0,0,2,-76473,2,-41438,0.0,0.0
6,1049064,6,3,11,2,0,1,1,0,0,0,0,0,0,0,3,-25612,4,35679,0.0,0.0
6,1049064,6,3,5,2,0,0,0,0,0,0,0,0,0,0,1,-96017,1,-71071,0.0,0.0
6,1049064,6,3,4,2,0,1,1,0,0,0,0,0,0,0,2,-65036,3,-24096,0.0,0.0
6,1049064,6,3,7,2,0,0,1,0,0,0,0,0,0,0,1,-99082,1,-75718,0.0,0.0
6,1049064,6,3,4,2,0,0,1,0,0,0,0,0,0,0,2,-68602,3,-29503,0.0,0.0
6,1049064,6,3,9,2,0,1,1,0,0,0,0,0,0,0,2,-72262,3,-35053,0.0,0.0
6,1049064,6,3,4,2,0,1,1,0,0,0,0,0,0,0,2,-72341,3,-35172,0.0,0.0
6,1049064,6,3,6,2,0,0,1,0,0,0,0,0,0,0,1,-91756,1,-64610,0.0,0.0
6,1049064,6,3,8,2,0,0,1,0,0,0,0,0,0,0,2,-67093,3,-27216,0.0,0.0
6,1049064,6,3,2,2,0,0,1,0,0,0,0,0,0,0,3,-15311,5,51298,0.0,0.0
6,1049064,6,3,3,2,0,1,1,0,0,0,0,0,0,0,1,-88319,2,-59399,0.0,0.0
6,1049064,6,3,4,2,0,1,1,0,0,0,0,0,0,0,2,-76439,2,-41387,0.0,0.0
6,1049064,6,3,4,2,0,0,0,0,0,0,0,0,0,0,1,-104280,1,-83600,0.0,0.0
6,1049064,6,3,9,2,0,0,1,0,0,0,0,0,0,0,1,-93865,1,-67808,0.0,0.0
6,1049064,6,3,6,2,0,1,1,0,0,0,0,0,0,0,1,-82214,2,-50142,0.0,0.0
6,1049064,6,3,8,2,0,0,0,0,0,0,0,0,0,0,1,-93445,1,-67171,0.0,0.0
6,1049064,6,3,10,2,0,0,0,0,0,0,0,0,0,0,2,-63142,3,-21224,0.0,0.0
6,1049064,6,3,9,2,0,0,0,0,0,0,0,0,0,0,1,-99660,1,-76595,0.0,0.0
6,1049064,6,3,2,2,0,0,1,0,0,0,0,0,0,0,1,-83525,2,-52131,0.0,0.0
6,1049064,6,3,3,2,0,1,0,0,0,0,0,0,0,0,1,-102779,1,-81324,0.0,0.0
6,1049064,6,3,7,2,0,0,1,0,0,0,0,0,0,0,2,-78464,2,-44457,0.0,0.0
6,1049064,6,3,5,2,0,0,0,0,0,0,0,0,0,0,1,-110394,1,-92870,0.0,0.0
13,317709,13,8,5,1,0,0,0,0,0,0,0,0,0,0,2,-52766,1,-153306,0.0,0.0
13,317709,13,8,1,1,0,0,1,0,0,0,0,0,0,0,3,-27303,1,-124892,0.0,0.0
13,317709,13,8,1,1,0,0,1,0,0,0,0,0,0,0,3,-13687,1,-109699,0.0,0.0
13,317709,13,8,3,1,0,0,1,0,0,0,0,0,0,0,2,-63099,1,-164836,0.0,0.0
13,317709,13,8,5,1,0,0,0,0,0,0,0,0,0,0,2,-73143,1,-176044,0.0,0.0
13,317709,13,8,5,1,0,1,0,0,0,0,0,0,0,0,3,-5886,1,-100994,0.0,0.0
13,317709,13,8,3,1,0,0,1,0,0,0,0,0,0,0,3,-42120,1,-141426,0.0,0.0
13,317709,13,8,2,1,0,1,0,0,0,0,0,0,0,0,3,-24047,1,-121259,0.0,0.0
13,317709,13,8,7,1,1,1,1,1,1,0,0,0,0,0,5,144066,4,66334,1874.0,2865.9698926904894
13,317709,13,8,6,1,0,1,1,0,0,0,0,0,0,0,2,-54606,1,-155359,0.0,0.0
13,317709,13,8,5,1,1,1,1,1,1,1,0,1,1,1,5,186405,5,113579,4406.0,7089.075997789841
13,317709,13,8,1,1,0,1,1,1,0,0,0,0,0,0,4,37502,2,-52578,0.0,0.0
13,317709,13,8,2,1,0,0,1,0,0,0,0,0,0,0,3,-40698,1,-139840,0.0,0.0
13,317709,13,8,9,1,0,1,1,1,0,0,0,0,0,0,4,52568,2,-35766,0.0,0.0
13,317709,13,8,2,1,0,0,1,0,0,0,0,0,0,0,4,50141,2,-38475,0.0,0.0
13,317709,13,8,11,1,0,1,1,0,0,0,0,0,0,0,2,-56300,1,-157249,0.0,0.0
13,317709,13,8,4,1,1,0,1,0,0,0,0,0,0,0,3,-39987,1,-139046,6.0,0.0
13,317709,13,8,3,1,0,1,1,0,0,0,0,0,0,0,3,-8884,1,-104339,0.0,0.0
13,317709,13,8,4,1,0,0,0,0,0,0,0,0,0,0,4,19379,1,-72801,0.0,0.0
13,317709,13,8,4,1,0,0,0,0,0,0,0,0,0,0,1,-83183,1,-187247,0.0,0.0
13,317709,13,8,2,1,0,0,0,0,0,0,0,0,0,0,2,-74354,1,-177395,0.0,0.0
13,317709,13,8,2,1,1,0,1,0,0,0,0,0,0,0,4,82020,3,-2901,6.0,5.807119317733612
13,317709,13,8,10,1,0,1,1,0,0,0,0,0,0,0,3,-240,1,-94694,0.0,0.0
13,317709,13,8,1,1,1,0,0,0,0,0,0,0,0,0,3,-2922,1,-97686,4.0,0.0
13,317709,13,8,3,1,0,1,1,0,0,0,0,0,0,0,2,-55599,1,-156467,0.0,0.0
2,542971,2,1,6,2,0,0,1,1,0,0,0,0,0,0,4,20812,5,106070,0.0,0.0
2,542971,2,1,8,2,0,1,1,1,0,0,0,0,0,0,4,21139,5,106565,0.0,0.0
2,542971,2,1,6,2,0,1,1,0,0,0,0,0,0,0,2,-78847,2,-45038,0.0,0.0
2,542971,2,1,8,2,0,1,1,1,0,0,0,0,0,0,3,-43210,4,8996,0.0,0.0
2,542971,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,-76755,2,-41866,0.0,0.0
2,542971,2,1,2,2,0,1,1,1,0,0,0,0,0,0,2,-57782,3,-13097,0.0,0.0
2,542971,2,1,5,2,0,1,1,0,0,0,0,0,0,0,4,50123,5,150511,0.0,0.0
2,542971,2,1,4,2,0,0,0,0,0,0,0,0,0,0,2,-73414,3,-36800,0.0,0.0
2,542971,2,1,6,2,0,1,1,0,0,0,0,0,0,0,3,-30389,4,28437,0.0,0.0
2,542971,2,1,5,2,0,0,0,0,0,0,0,0,0,0,2,-76480,2,-41448,0.0,0.0
2,542971,2,1,5,2,0,1,1,1,0,1,0,0,0,0,4,87148,5,206650,0.0,0.0
2,542971,2,1,7,2,0,0,1,0,0,0,0,0,0,0,1,-90501,2,-62708,0.0,0.0
2,542971,2,1,6,2,0,0,1,0,0,0,0,0,0,0,2,-71774,3,-34312,0.0,0.0
2,542971,2,1,7,2,0,0,1,0,0,0,0,0,0,0,1,-87142,2,-57615,0.0,0.0
2,542971,2,1,1,2,0,1,1,0,0,0,0,0,0,0,4,27596,5,116356,0.0,0.0
2,542971,2,1,11,2,0,1,1,0,0,0,0,0,0,0,2,-58012,3,-13446,0.0,0.0
2,542971,2,1,5,2,0,0,1,0,0,0,0,0,0,0,1,-101980,1,-80112,0.0,0.0
2,542971,2,1,5,2,0,1,1,1,0,0,0,0,0,0,4,33475,5,125269,0.0,0.0
2,542971,2,1,7,2,0,1,1,0,0,0,0,0,0,0,3,-23235,4,39284,0.0,0.0
2,542971,2,1,7,2,0,1,1,1,0,0,0,0,0,0,4,60818,5,166728,0.0,0.0
2,542971,2,1,9,2,0,0,1,0,0,0,0,0,0,0,2,-51397,4,-3417,0.0,0.0
2,542971,2,1,4,2,0,1,1,0,0,0,0,0,0,0,3,-7218,5,63569,0.0,0.0
2,542971,2,1,9,2,0,1,1,1,0,0,0,0,0,0,3,-20349,4,43659,0.0,0.0
2,542971,2,1,5,2,0,0,1,0,0,0,0,0,0,0,1,-81339,2,-48816,0.0,0.0
3,1665313,3,2,5,1,1,1,1,1,1,0,0,0,0,0,5,114243,3,33055,1874.0,2368.3100793391645
3,1665313,3,2,5,1,1,0,1,1,0,0,0,0,0,0,4,48243,2,-40593,184.0,110.60530919950246
3,1665313,3,2,4,1,1,1,1,1,1,0,0,0,0,0,5,180245,5,106705,1874.0,3469.684677533975
3,1665313,3,2,3,1,1,1,1,1,1,1,0,0,0,0,5,219280,5,150264,1874.0,4121.073355371962
3,1665313,3,2,1,1,1,1,1,1,1,1,0,0,0,0,5,178030,5,104234,1874.0,3432.732924212327
3,1665313,3,2,7,1,1,1,1,1,1,0,0,0,0,0,5,185078,5,112099,1874.0,3550.3474688803813
3,1665313,3,2,9,1,1,1,1,1,0,0,0,0,0,0,4,89008,3,4896,200.0,209.62203823317247
3,1665313,3,2,1,1,1,1,1,1,1,1,0,0,0,0,5,175969,5,101934,1874.0,3398.3383339088905
3,1665313,3,2,1,1,1,1,1,0,1,0,0,0,0,0,5,141170,4,63102,1794.0,2697.354643071178
3,1665313,3,2,3,1,1,1,1,1,1,0,0,0,0,1,5,207262,5,136853,1974.0,4129.729121399369
3,1665313,3,2,4,1,1,1,1,1,1,1,0,0,0,0,5,198596,5,127182,1874.0,3775.901210422436
3,1665313,3,2,6,1,1,1,1,1,1,1,0,0,0,0,5,243623,5,177427,1874.0,4527.273466855542
3,1665313,3,2,6,1,1,1,1,1,1,0,0,0,0,0,5,163293,4,87788,1874.0,3186.796649373062
3,1665313,3,2,6,1,1,1,1,1,1,1,0,0,0,1,5,238379,5,171575,1974.0,4676.67530857268
3,1665313,3,2,5,1,1,1,1,1,1,0,0,0,0,0,5,192053,5,119881,1874.0,3666.7208174635716
3,1665313,3,2,4,1,1,1,1,1,1,1,0,0,1,0,5,286915,5,225736,1874.0,5249.694450754972
